hedge	ve
16677	0.000472507035391452
16678	2.1461745665404317e-05
16679	0.0004891731776471615
16680	3.668932096404377e-05
16681	3.4998564512831404e-09
16682	2.7584849580784452e-05
16683	0.00046753011324797476
16684	2.7982425676615025e-07
16685	0.0006569354577980625
16686	7.748289080326924e-06
16687	3.649611320397971e-52
16688	0.0005305965476738151
16689	0.0010708663178920998
16690	2.2554932388844617e-05
16691	7.103877990676695e-05
16692	0.00014706304687918438
16693	4.627914198255706e-06
16694	3.4123634288149176e-05
16695	4.519936891533195e-06
16696	0.0011198692841415492
16697	0.02759535632249447
16698	0.00047895395399520505
16699	2.3037838720283054e-05
16700	8.454145947650814e-05
16701	0.00047895395399520505
16702	0.0005011228886407859
16703	3.649611320397971e-52
16704	2.391809274936014e-47
16705	4.440970796576245e-05
16706	0.0006562610344431678
16707	0.02759533994098721
16708	2.1684110018051612e-05
16709	0.02760602120838209
16710	0.00047895395399520505
16711	2.6778780890064773e-05
16712	6.991755465694402e-05
16713	3.614089652031937e-07
16714	2.6381984379606565e-07
16715	0.02772834939577619
16716	3.649611320397971e-52
16717	6.821209528267717e-08
16718	2.7247289640494398e-05
16719	3.649611320397971e-52
16720	0.00041073959411644904
16721	0.02786910163338407
16722	8.783982142208896e-08
16723	2.6430574830563984e-05
16724	2.400181406887999e-05
16725	8.503338775214415e-09
16726	0.0006844939825848648
16727	3.859303635959272e-05
16728	2.775220864383078e-05
16729	0.0004994311681782142
16730	2.730784241850705e-05
16731	3.757309183558265e-08
16732	2.401096762788635e-07
16733	0.02759533994098721
16734	3.649611320397971e-52
16735	3.649611320397971e-52
16736	0.0006253363493135723
16737	0.00020474960294816384
16738	2.838245180790231e-05
16739	2.1973730792593267e-05
16740	6.107055952526914e-05
16741	7.661132356191861e-07
16742	0.0006630605659984839
16743	3.649611320397971e-52
16744	3.649611320397971e-52
16745	0.0006363083282883284
16746	0.0004994311681782142
16747	0.00041079842793108383
16748	0.00041341817176310865
16749	0.02759533994098721
16750	6.263399482449451e-07
16751	4.723117442853012e-07
16752	2.391809274936014e-47
16753	2.1286496008914723e-05
16754	0.027596036621200845
16755	2.4010981949603724e-07
16756	8.583285266206544e-05
16757	1.8924135029732418e-06
16758	0.00018278472998344976
16759	1.7372456375089626e-08
16760	8.452489721966244e-05
16761	3.649611320397971e-52
16762	0.0003423003320009743
16763	3.649611320397971e-52
16764	2.7623783034922593e-06
16765	0.0004994311681782142
16766	0.0008809440329518714
16767	4.456663324597124e-05
16768	2.4485869730920486e-05
16769	3.5134418836721496e-05
16770	0.02759533994098721
16771	1.0307335167432662e-08
16772	1.3391478814711204e-11
16773	8.547421905981646e-05
16774	3.649611320397971e-52
16775	2.391809274936014e-47
16776	4.429926901735116e-05
16777	1.270742080311521e-10
16778	0.00041210432700941564
16779	5.4771580771483003e-05
16780	0.0006018107648983128
16781	3.649611320397971e-52
16782	2.1908143805836265e-05
16783	4.291868591076258e-05
16784	1.0513611483471515e-06
16785	2.7355195125106355e-05
16786	3.668932096404377e-05
16787	3.320486399534742e-08
16788	0.0006363083282883284
16789	4.9902437077617e-06
16790	0.0006621448020935066
16791	8.783982142208896e-08
16792	6.168722382489947e-05
16793	3.649611320397971e-52
16794	3.649611320397971e-52
16795	0.0006621448020935066
16796	0.0006562610344431678
16797	3.320486399534742e-08
16798	8.877598072606441e-07
16799	2.756087132306127e-06
16800	9.814131458020059e-11
16801	3.649611320397971e-52
16802	6.848815106324901e-05
16803	2.1986633773852232e-05
16804	0.02759533994098721
16805	0.00041512673480605404
16806	0.0006562610344431678
16807	8.452391897207265e-05
16808	1.232874693002757e-05
16809	0.00041073959411644904
16810	0.00011267262800162215
16811	5.950942243109477e-07
16812	2.7623783034922593e-06
16813	3.649611320397971e-52
16814	3.649611320397971e-52
16815	0.0005269269958504531
16816	3.649611320397971e-52
16817	2.309789333811441e-05
16818	3.649611320397971e-52
16819	0.0275953727292919
16820	4.398113979230774e-05
16821	3.649611320397971e-52
16822	3.668932096404377e-05
16823	3.649611320397971e-52
16824	0.0005348785299773254
16825	0.000649342725995342
16826	2.0494669023114584e-07
16827	0.0006918139630830065
16828	3.649611320397971e-52
16829	2.6197472916624974e-08
16830	2.8745055517742408e-05
16831	3.380066174367559e-05
16832	0.0006775341620306651
16833	0.0007468965799948964
16834	6.689539252033075e-05
16835	0.0012133812592485824
16836	4.174344523874195e-07
16837	0.02759539094323131
16838	3.971476222712085e-07
16839	0.0004471503879431714
16840	8.665730203411115e-10
16841	0.00014312434097230723
16842	7.585244062135926e-05
16843	0.027597414385369445
16844	1.104059690797072e-06
16845	0.0005014325520489345
16846	0.027600933255335074
16847	3.649611320397971e-52
16848	3.649611320397971e-52
16849	3.649611320397971e-52
16850	0.00041188143726559223
16851	2.2827959252106075e-05
16852	3.668932096404377e-05
16853	3.668932096404377e-05
16854	3.859303635959272e-05
16855	3.859303635959272e-05
16856	1.945714421572219e-05
16857	3.649611320397971e-52
16858	3.649611320397971e-52
16859	0.02759533994098721
16860	0.000500466387426546
16861	1.4094094454362032e-07
16862	1.2848164318298549e-06
16863	3.0793152819901516e-06
16864	2.2546911226957904e-05
16865	0.00026652636691140014
16866	0.00012089804558908129
16867	3.649611320397971e-52
16868	3.649611320397971e-52
16869	0.00013782141009701136
16870	4.176199486178194e-06
16871	3.649611320397971e-52
16872	0.02759533994098721
16873	4.7023945454469834e-05
16874	8.273589070501949e-07
16875	2.764035198722411e-06
16876	0.0009433468033991521
16877	3.5881821612880626e-07
16878	4.291868587087835e-05
16879	3.668932096404377e-05
16880	1.8587321137792692e-05
16881	0.02781234314422444
16882	2.730784241850705e-05
16883	6.993749615432004e-05
16884	6.780799442864458e-05
16885	7.753526282044163e-08
16886	0.00010155695929157303
16887	0.0012681418280835804
16888	0.0002225009537323514
16889	0.0006588142376317944
16890	3.9699393597677214e-11
16891	1.9762382425621002e-06
16892	1.248909378398638e-07
16893	3.649611320397971e-52
16894	0.02764868313921146
16895	0.02759533994098721
16896	6.383488882163163e-10
16897	0.00010812511666394208
16898	0.0005092682673551058
16899	0.027607621751687326
16900	0.0004675298336368861
16901	0.02779994528255671
16902	0.00041073959411644904
16903	0.0005011052172313352
16904	0.02760107641692954
16905	3.649611320397971e-52
16906	3.668932096404377e-05
16907	3.649611320397971e-52
16908	6.918177926812772e-05
16909	0.027601467039788753
16910	1.0491847429124548e-06
16911	7.477513780142157e-05
16912	8.003757692543961e-05
16913	0.0006363083282883284
16914	3.8965617581328254e-06
16915	0.02759624020772982
16916	3.649611320397971e-52
16917	2.2915123540181245e-05
16918	6.22203681322707e-05
16919	9.327790718004613e-05
16920	2.7640335507039946e-06
16921	3.649611320397971e-52
16922	4.6168781358068785e-05
16923	0.02759533994098721
16924	2.2680794168423735e-05
16925	3.649611320397971e-52
16926	9.0772828368418e-05
16927	0.0277319574190874
16928	7.430411428775762e-08
16929	0.02760107641692954
16930	2.343618304767303e-05
16931	0.00012080192796199077
16932	5.059905273719664e-06
16933	4.6554271747239134e-05
16934	2.9641326585419925e-06
16935	3.649611320397971e-52
16936	3.649611320397971e-52
16937	0.02783386276804839
16938	0.0001091608231124274
16939	6.219001256485372e-07
16940	3.649611320397971e-52
16941	9.1141594549783e-05
16942	3.649611320397971e-52
16943	6.936888437639162e-06
16944	4.2918634528967704e-05
16945	4.6554271747239134e-05
16946	2.0994177677453423e-06
16947	0.00014358561627241746
16948	3.649611320397971e-52
16949	0.0004804231636796948
16950	4.291868587087835e-05
16951	0.0002783242004943556
16952	9.324092057940065e-05
16953	2.277756200993536e-05
16954	5.1964217958384196e-05
16955	3.4142414781004254e-05
16956	7.683869922376053e-05
16957	0.00019141767339441815
16958	4.4375739127943286e-05
16959	2.6533263745696427e-05
16960	8.574209884180581e-05
16961	7.4451523176645e-05
16962	0.027595373132914207
16963	9.1141594549783e-05
16964	2.391809274936014e-47
16965	0.02759533994098721
16966	3.649611320397971e-52
16967	5.53989154338253e-06
16968	3.649611320397971e-52
16969	9.058891070906119e-05
16970	2.2359671355823856e-05
16971	0.0001347952992773651
16972	0.0006562610344431678
16973	0.00026652636691140014
16974	8.184444596718332e-05
16975	0.0006069612914539551
16976	4.440970796576245e-05
16977	9.058891070906119e-05
16978	3.649611320397971e-52
16979	0.0005011476498845864
16980	6.060581618890227e-07
16981	0.02759533994098721
16982	3.649611320397971e-52
16983	3.902418169073815e-07
16984	0.00012434547815017157
16985	2.5493177055937713e-05
16986	2.0494669023114584e-07
16987	3.649611320397971e-52
16988	0.00041073959411644904
16989	0.02759535632249447
16990	0.00035151290754587103
16991	1.57103800267613e-44
16992	2.311632560947152e-05
16993	6.060581618890227e-07
16994	0.00019141767339441815
16995	0.00011257053686800676
16996	3.668932096404377e-05
16997	4.307352159840798e-07
16998	0.0001473801048452154
16999	0.0004675298336368861
17000	8.434710604271715e-05
17001	4.704528712147714e-05
17002	0.0004432593739985237
17003	0.0004432593739985237
17004	0.0008929690402856961
17005	0.0001626427863965615
17006	2.2982767058205122e-05
17007	3.3545015166260925e-05
17008	3.649611320397971e-52
17009	3.649611320397971e-52
17010	0.00047957153785552334
17011	1.03604611233026e-05
17012	3.649611320397971e-52
17013	5.272535326356673e-07
17014	1.945714421572219e-05
17015	8.452391897207265e-05
17016	3.3545015166260925e-05
17017	2.2232962718619755e-05
17018	0.0004675298336368861
17019	0.00041170702760758726
17020	0.00011201109068430214
17021	0.0006363449732294634
17022	9.963804285393466e-05
17023	3.649611320397971e-52
17024	0.02759533994098721
17025	0.02760354149645242
17026	0.02759938061439863
17027	4.780226718392861e-05
17028	0.02794566172482111
17029	4.2610028245692616e-05
17030	0.027597408949188416
17031	7.636760728943472e-05
17032	0.00019978393878855542
17033	4.3915554472147526e-05
17034	9.163318662285761e-05
17035	0.0005172871893093958
17036	3.668932096404377e-05
17037	0.00010004596333561569
17038	0.0006621448020935066
17039	3.649611320397971e-52
17040	1.945714421572219e-05
17041	2.6555591470530597e-11
17042	0.00010004596333561569
17043	3.445289883962457e-08
17044	3.649611320397971e-52
17045	3.649611320397971e-52
17046	2.432446269432025e-07
17047	9.128084963761078e-05
17048	3.0823335794356926e-06
17049	3.9106341541609315e-06
17050	0.0006413537510224326
17051	1.8122108580297861e-06
17052	7.622474637765947e-07
17053	0.0007574265778463546
17054	5.53989154338253e-06
17055	0.0007293114004970673
17056	0.00025481491105813124
17057	0.0005356799843105772
17058	5.711538580755435e-07
17059	0.02759938061439863
17060	3.649611320397971e-52
17061	7.043554367334132e-05
17062	0.027596116929286492
17063	2.7640335507039946e-06
17064	0.00010323014583451032
17065	4.6554271747239134e-05
17066	3.628103987462278e-05
17067	3.6977748711866625e-07
17068	2.391809274936014e-47
17069	1.643217670284647e-08
17070	3.649611320397971e-52
17071	0.027602815860534476
17072	0.000683394720311186
17073	9.963804285393466e-05
17074	3.649611320397971e-52
17075	3.668932096404377e-05
17076	0.0005152463748320091
17077	0.0002279313989089655
17078	0.00010103127995374164
17079	0.00025585549770119486
17080	9.963804285393466e-05
17081	0.0007860505750232892
17082	2.8792030768473352e-05
17083	1.2044135566644814e-06
17084	1.641692131072516e-08
17085	9.058891070906119e-05
17086	7.170353317160731e-07
17087	3.649611320397971e-52
17088	3.668932096404377e-05
17089	2.391809274936014e-47
17090	6.408922156853605e-08
17091	3.668932096404377e-05
17092	0.00011201109068430214
17093	0.02759533994098721
17094	4.7885114479914114e-05
17095	3.649611320397971e-52
17096	3.377928243882636e-09
17097	2.2776739062592338e-05
17098	1.945714421572219e-05
17099	7.256463150094921e-07
17100	0.027596197273789473
17101	3.649611320397971e-52
17102	0.0004994311681782142
17103	5.620444804783967e-07
17104	0.00012116259585642829
17105	9.058891070906119e-05
17106	2.3283862935999198e-05
17107	0.0005937062403228935
17108	1.9490967761003717e-05
17109	0.00017458855762238548
17110	0.0007860505750232892
17111	0.02759533994098721
17112	0.0002087391674145535
17113	3.649611320397971e-52
17114	0.00041129430069464045
17115	3.649611320397971e-52
17116	0.00020877198744154868
17117	0.0002271218823156914
17118	2.0354815091946238e-05
17119	0.02759533994098721
17120	0.027595356789263118
17121	2.3498365375131734e-06
17122	0.0277975975757665
17123	2.269831326712203e-05
17124	3.649611320397971e-52
17125	8.717738960073757e-07
17126	4.2918634528967704e-05
17127	8.120343808903872e-08
17128	3.649611320397971e-52
17129	0.00014706304687918438
17130	9.814131458020059e-11
17131	3.649611320397971e-52
17132	3.649611320397971e-52
17133	0.027595492831179767
17134	9.159239175462219e-05
17135	4.14847304217185e-46
17136	0.0008474905274657076
17137	0.0006621448020935066
17138	0.0002091988946634019
17139	0.0002091179037150889
17140	1.3582548518387378e-07
17141	0.0002087391674145535
17142	2.2989603217185776e-05
17143	0.0004791466606320981
17144	9.39380308009475e-05
17145	2.1874426882695382e-05
17146	3.649611320397971e-52
17147	0.0010706901837012957
17148	0.0005734625798255061
17149	3.649611320397971e-52
17150	1.612528302504184e-07
17151	0.00013991029656200077
17152	2.9625120613859743e-06
17153	4.909594796186287e-07
17154	0.0002087391674145535
17155	0.027596072302570693
17156	3.649611320397971e-52
17157	2.338781188311011e-07
17158	0.00010526600053343397
17159	0.00020881221623953805
17160	0.0004676192588739802
17161	4.6716181878649895e-05
17162	0.0004994311681782142
17163	6.373642350486538e-07
17164	3.649611320397971e-52
17165	9.679095592927167e-07
17166	5.620444804783967e-07
17167	3.649611320397971e-52
17168	0.0004996066041588424
17169	0.02759543825305331
17170	2.338781188311011e-07
17171	0.00018286097636485338
17172	3.120194898528278e-07
17173	0.0024909111710099668
17174	3.649611320397971e-52
17175	1.6926856840280534e-06
17176	0.027596408462211466
17177	2.338781188311011e-07
17178	4.6716181878649895e-05
17179	3.668932096404377e-05
17180	7.4451523176645e-05
17181	0.00046045906813657036
17182	8.285382538095805e-08
17183	2.1319411047968988e-05
17184	2.338781188311011e-07
17185	6.351101660038341e-08
17186	0.0004861146943181444
17187	7.635732274548152e-05
17188	1.6189443758718364e-06
17189	0.02759533994098721
17190	0.00011714514233085151
17191	3.649611320397971e-52
17192	0.027595878666659357
17193	3.3653509699392296e-05
17194	0.00013366087639421283
17195	0.02759533994098721
17196	4.6168781358068785e-05
17197	1.9558944948134394e-05
17198	5.67020992980096e-06
17199	0.00018294561163727314
17200	4.6168781358068785e-05
17201	5.248217486554165e-07
17202	0.00026652636691140014
17203	3.649611320397971e-52
17204	1.7009627344094448e-08
17205	2.2068331146683923e-05
17206	0.02759536055372448
17207	2.2068344246574554e-05
17208	2.391809274936014e-47
17209	0.0002087391674145535
17210	3.649611320397971e-52
17211	0.00021916174584052782
17212	3.668932096404377e-05
17213	0.00047030378523899767
17214	3.060978983985081e-05
17215	4.440970796576245e-05
17216	0.027678328538924633
17217	0.0004675633495766309
17218	3.859303635959272e-05
17219	7.158885031236455e-05
17220	4.06597576521807e-08
17221	2.2068331146683923e-05
17222	3.649611320397971e-52
17223	0.00014149567001422108
17224	4.7446231025401256e-05
17225	3.649611320397971e-52
17226	0.0005356799843105772
17227	9.058891070906119e-05
17228	4.6554271747239134e-05
17229	0.0009767616548005684
17230	0.0006790298825858061
17231	0.0006363083282883284
17232	3.649611320397971e-52
17233	4.744617346959309e-05
17234	0.027930455759411946
17235	6.499160869909033e-06
17236	0.027930455759411946
17237	0.0004941060253438081
17238	3.649611320397971e-52
17239	2.1352258989677912e-08
17240	0.027633671897305496
17241	4.872793655045145e-05
17242	0.0004994311681782142
17243	2.391809274936014e-47
17244	3.859303635959272e-05
17245	0.0006780671347179073
17246	6.87976244825799e-05
17247	2.7660191744324726e-05
17248	2.7660175260970182e-05
17249	3.649611320397971e-52
17250	0.00041073959411644904
17251	3.649611320397971e-52
17252	1.737434853665164e-10
17253	9.170376801166959e-05
17254	2.391809274936014e-47
17255	4.9449331195164214e-11
17256	9.058891070906119e-05
17257	3.674883134822166e-05
17258	3.0374908458144286e-10
17259	5.059905273719664e-06
17260	5.215371235815786e-07
17261	2.1286496008914723e-05
17262	7.4451523176645e-05
17263	3.649611320397971e-52
17264	0.0275953727292919
17265	7.4458061263785e-05
17266	3.1366806686683667e-06
17267	3.649611320397971e-52
17268	7.445394628322384e-05
17269	3.380053681822422e-05
17270	0.0002087391674145535
17271	6.390683802718232e-08
17272	5.872479267630196e-07
17273	7.574505218684557e-05
17274	2.205588665813651e-05
17275	9.104032483347927e-05
17276	7.656260402033437e-07
17277	0.00020888035646793885
17278	0.0005938452782635417
17279	3.668964451715193e-05
17280	1.4593616805136398e-06
17281	3.0607436825466023e-06
17282	0.00046760603327056937
17283	0.0004675298336368861
17284	6.991751312196708e-05
17285	1.9558944948134394e-05
17286	4.877687168762901e-07
17287	4.056415859094204e-07
17288	2.338781188311011e-07
17289	0.0006562610344431678
17290	0.027595515726317972
17291	2.1792823173888812e-05
17292	0.02759533994098721
17293	3.649611320397971e-52
17294	3.649611320397971e-52
17295	0.02759533994098721
17296	3.3545015166260925e-05
17297	3.649611320397971e-52
17298	2.4533181606457585e-05
17299	1.940746029996595e-06
17300	9.132472293846726e-08
17301	0.0006365346085175582
17302	3.649611320397971e-52
17303	0.02759533994098721
17304	3.649611320397971e-52
17305	0.02792387480992421
17306	2.8607376602664293e-08
17307	3.4261877688494416e-05
17308	0.027600892231777408
17309	0.0002087391674145535
17310	2.1439773902370803e-05
17311	3.8976244870877806e-07
17312	0.00045826453790227855
17313	0.0008920462442018781
17314	3.5134418836721496e-05
17315	0.0006363083282883284
17316	0.0006363083282883284
17317	3.649611320397971e-52
17318	3.649611320397971e-52
17319	0.027732808897146587
17320	0.027801452455167373
17321	3.649611320397971e-52
17322	0.027595740719750496
17323	3.5134418836721496e-05
17324	9.125412603848938e-11
17325	0.0006621448020935066
17326	9.25270288599395e-05
17327	8.436435240507359e-07
17328	0.00014312434097230723
17329	8.783982142208896e-08
17330	2.391809274936014e-47
17331	0.00018278472998344976
17332	7.727307503404654e-05
17333	9.421970951561821e-05
17334	4.304330895248368e-07
17335	0.00023586533685500708
17336	5.059905273719664e-06
17337	0.0004936219203024411
17338	0.02759533994098721
17339	9.058891070906119e-05
17340	0.0005027158290161099
17341	3.649611320397971e-52
17342	1.2442803889713155e-10
17343	0.0007334034231726172
17344	3.668932096404377e-05
17345	0.0004686379418665065
17346	0.0006621448020935066
17347	0.0002087391674145535
17348	9.6505652628347e-07
17349	0.0002087391674145535
17350	0.0006583556991672933
17351	3.649611320397971e-52
17352	3.649611320397971e-52
17353	3.649611320397971e-52
17354	3.724785501089669e-05
17355	0.00021110374709085435
17356	8.169956785747108e-05
17357	0.00046988245810292595
17358	0.02759533994098721
17359	0.0001439368827232856
17360	0.00010146319034308498
17361	2.1690171143947034e-05
17362	4.497411245469126e-05
17363	0.00013073573980720135
17364	6.863768351479265e-07
17365	2.3484155516086937e-05
17366	8.724556677299336e-05
17367	4.872793655045145e-05
17368	0.0002341823792654079
17369	0.0010366103089069715
17370	8.047709135740674e-05
17371	1.7950649977148944e-07
17372	3.668932096404377e-05
17373	3.649611320397971e-52
17374	6.637587130660461e-05
17375	4.713697540054911e-07
17376	0.00024342476982305004
17377	0.0004999220487852611
17378	0.001268834345349154
17379	8.675742149520051e-07
17380	0.00010935616445673695
17381	0.0006366951804059866
17382	3.6051417288704184e-07
17383	0.00020946816967785408
17384	3.649611320397971e-52
17385	6.714278766547964e-05
17386	3.649611320397971e-52
17387	3.649611320397971e-52
17388	2.5545413231684805e-05
17389	0.00012361317847593052
17390	0.0006367857929773796
17391	8.179638554628055e-08
17392	0.0006593363774516017
17393	2.0866579402699416e-07
17394	0.00047895395399520505
17395	8.877598072606441e-07
17396	0.000467565552354658
17397	3.9687546374917184e-07
17398	0.0002087391674145535
17399	8.237512841107782e-07
17400	1.4366117337721479e-06
17401	0.0004126699127867706
17402	5.866826839377468e-46
17403	2.1286496008914726e-05
17404	4.493490125154683e-05
17405	0.00019570544053515863
17406	0.027600892231777408
17407	0.0006621448020935066
17408	3.649611320397971e-52
17409	0.02759533994098721
17410	0.0001304939513240259
17411	0.0006363083282883284
17412	0.0005538409119259329
17413	6.006942329451721e-08
17414	0.000946051745034215
17415	0.00012361317847593052
17416	8.071956229701247e-07
17417	0.0002087391674145535
17418	3.649611320397971e-52
17419	0.00012361325190543847
17420	0.0002959648920175899
17421	1.57103800267613e-44
17422	3.649611320397971e-52
17423	0.0002087391674145535
17424	0.00019507193282996266
17425	3.649611320397971e-52
17426	0.02759533994098721
17427	4.560503886552717e-05
17428	1.7866030599882804e-07
17429	2.391809274936014e-47
17430	0.0006363083282883284
17431	2.156873897525659e-05
17432	0.02760241913810435
17433	0.0006775319161951506
17434	2.07410705492814e-07
17435	0.0005691045047979842
17436	0.00014706304687918438
17437	3.649611320397971e-52
17438	0.0002087391674145535
17439	0.0004108903774386512
17440	9.857727292911587e-05
17441	4.296684517969657e-05
17442	7.42942156689365e-07
17443	0.00023025199693273821
17444	3.649611320397971e-52
17445	0.00012410160760770137
17446	0.0004108903774386512
17447	0.02759533994098721
17448	3.649611320397971e-52
17449	9.058891070906119e-05
17450	2.329081077308687e-05
17451	0.00028908120450477683
17452	0.0002097175869266519
17453	0.027800223864718396
17454	0.0005001806500895217
17455	0.0005002570745726738
17456	2.1684110018051612e-05
17457	2.391809274936014e-47
17458	2.1711619790442465e-05
17459	3.649611320397971e-52
17460	0.02759533994098721
17461	0.0006853955648081952
17462	4.411599149093619e-07
17463	8.877598072606441e-07
17464	0.00036686580809387173
17465	0.0005038300428701366
17466	1.9739736807450744e-05
17467	0.00020976309697436172
17468	3.649611320397971e-52
17469	0.02763370266992988
17470	8.102913094900266e-06
17471	1.6352001294256158e-07
17472	0.0002087391674145535
17473	3.649611320397971e-52
17474	6.097249267590073e-07
17475	4.242761424794102e-07
17476	3.649611320397971e-52
17477	0.0006562610344431678
17478	0.0005212608448975394
17479	3.92798370474471e-05
17480	0.0005123598001193696
17481	9.159239175462219e-05
17482	1.1566794812365903e-07
17483	3.649611320397971e-52
17484	4.034390580525158e-08
17485	0.0006382142145606912
17486	2.2679788780301415e-05
17487	0.00020886433480360282
17488	3.649611320397971e-52
17489	9.145068315822808e-05
17490	0.00020874191228444777
17491	9.080500584091068e-05
17492	0.00019152212404556764
17493	0.0002087391674145535
17494	3.649611320397971e-52
17495	0.0008184538421095829
17496	2.13946513377662e-05
17497	1.0973271250218341e-07
17498	9.087196889650699e-05
17499	1.2334108978096768e-06
17500	2.1751295289776917e-06
17501	3.906551344469795e-06
17502	3.649611320397971e-52
17503	0.00015839396554455807
17504	0.000161985265088518
17505	0.0001813099873336925
17506	1.7654681040987628e-06
17507	7.46520808309891e-07
17508	3.649611320397971e-52
17509	3.840748453352628e-06
17510	0.0006363083282883284
17511	2.5454474287318967e-05
17512	4.401335937465886e-05
17513	0.0006575909399120321
17514	4.9017042481684174e-05
17515	0.00019507193282996266
17516	0.027602815860534476
17517	1.1897457741666284e-06
17518	3.649611320397971e-52
17519	9.059233977349266e-05
17520	0.0001961105832035555
17521	2.8603682173497287e-07
17522	3.704103038784962e-07
17523	9.05893857411597e-05
17524	0.02759543825305331
17525	6.622448596901597e-07
17526	2.4351304029491105e-05
17527	1.2334108978096768e-06
17528	0.027606931968103973
17529	0.0004811754538148058
17530	4.050917955037866e-06
17531	3.291424652975573e-10
17532	0.0006598036614158442
17533	0.0004999160947582426
17534	1.558954562404942e-06
17535	3.649611320397971e-52
17536	0.00019507193282996266
17537	0.027596685277346274
17538	3.9032624713944795e-07
17539	0.02778330941545985
17540	2.1415072261124016e-05
17541	0.0006562610344431678
17542	3.380053681822422e-05
17543	1.643216580342359e-08
17544	5.655229910165828e-07
17545	0.0004994311681782142
17546	0.0007860505750232892
17547	3.3550543879189875e-08
17548	0.027595356322494474
17549	2.3587515196333708e-05
17550	0.00041073959411644904
17551	0.0006363083282883284
17552	5.68386548498302e-06
17553	3.649611320397971e-52
17554	0.0001210410329758954
17555	0.02759533994098721
17556	0.00021713760419155874
17557	0.0006363083282883284
17558	1.1854960340567812e-06
17559	7.088041007964552e-07
17560	0.0002087391674145535
17561	3.649611320397971e-52
17562	0.0004994311681782142
17563	0.02760903208159156
17564	0.00041367252810844317
17565	5.786382517055807e-06
17566	5.91747916103549e-07
17567	6.005418185727414e-05
17568	3.649611320397971e-52
17569	1.4151717461521545e-05
17570	3.902418169073815e-07
17571	0.00041073959411644904
17572	0.00016970973412307392
17573	1.144578307394003e-06
17574	0.02759606507472277
17575	3.649611320397971e-52
17576	0.0275953727292919
17577	0.02759542345750351
17578	2.1690171143947034e-05
17579	2.1286496008914723e-05
17580	0.0002110417822720376
17581	0.027633604357863776
17582	0.027595472496484606
17583	2.2407216973246442e-05
17584	7.575834035270636e-05
17585	0.02759533994098721
17586	0.0005402878396692959
17587	0.000993225830246278
17588	4.6334958403840096e-05
17589	0.02760246015281162
17590	3.115513765431023e-07
17591	0.0002758651964612119
17592	0.0002087391674145535
17593	0.00020888982966712276
17594	0.0007876188133423893
17595	3.668932096404377e-05
17596	2.391809274936014e-47
17597	5.045827503663684e-06
17598	1.6668738581396079e-06
17599	2.67935898952626e-05
17600	2.0494669023114584e-07
17601	0.0005000101507653078
17602	3.649611320397971e-52
17603	3.291424652975573e-10
17604	2.1303237780160347e-05
17605	0.0002087391674145535
17606	2.1538627689814215e-05
17607	0.02759606507472277
17608	0.00047489969016978914
17609	0.027595703854269692
17610	0.00019523745958870042
17611	0.00021075197141181374
17612	0.0006989773025050494
17613	0.00019507193282996266
17614	0.00026652636691140014
17615	0.0006562610344431678
17616	1.2675657088989587e-06
17617	1.2022814076467977e-06
17618	1.4115885121832657e-07
17619	3.649611320397971e-52
17620	0.0001348349932369279
17621	0.0002087391674145535
17622	2.2335080509108944e-05
17623	0.02759543825305331
17624	0.027641796845802487
17625	4.9412260501665934e-05
17626	3.649611320397971e-52
17627	4.050917955037866e-06
17628	2.5383475132468305e-07
17629	6.821868421354779e-10
17630	1.1854960340567812e-06
17631	0.02759673090959415
17632	3.649611320397971e-52
17633	1.4668526815956777e-06
17634	3.982943972803932e-10
17635	2.3257178616267777e-05
17636	0.0004789554408366869
17637	4.783785068978073e-05
17638	7.475444034429629e-05
17639	2.1714498667121975e-05
17640	0.00018278472998344976
17641	0.0005356799843105772
17642	6.848399706850028e-06
17643	0.00074912502775943
17644	0.0004685431666839968
17645	3.649611320397971e-52
17646	0.00047895395399520505
17647	0.00041073959411644904
17648	3.908252922147653e-06
17649	4.050917955037866e-06
17650	2.1808517862671035e-05
17651	2.128689994361284e-05
17652	0.027737811520288726
17653	0.02760114462047916
17654	1.2318220122496705e-05
17655	0.0002667078102772707
17656	3.4142414781004254e-05
17657	4.050917955037866e-06
17658	0.00014706304687918438
17659	3.8693622609151123e-07
17660	3.649611320397971e-52
17661	0.027602476538552103
17662	0.0001476114365168311
17663	0.0002773262753871378
17664	0.0006562610344431678
17665	0.0004107573013245381
17666	0.0004814193863586077
17667	0.02760653879222404
17668	0.0006800504889281542
17669	1.940746029996595e-06
17670	1.3752435646388831e-06
17671	6.821868421354779e-10
17672	6.622448596901598e-07
17673	0.0011289026104941927
17674	0.0002103717022694456
17675	0.0006573225071403133
17676	2.09202917479904e-08
17677	1.1148562857704921e-06
17678	0.0004699827081443561
17679	0.027595446737041108
17680	0.00019143565680720132
17681	5.243030618208628e-06
17682	1.7319598763126719e-06
17683	0.00026652636691140014
17684	1.6544443764627757e-07
17685	0.02759533994098721
17686	0.0001827850563396523
17687	0.00021198154366094878
17688	4.578551721612563e-05
17689	0.00027367471180459813
17690	3.649611320397971e-52
17691	1.987444539569339e-08
17692	0.00013102343426138287
17693	4.297289631458367e-06
17694	3.649611320397971e-52
17695	5.747831636424422e-07
17696	2.4968488781006503e-07
17697	2.2456702249361285e-05
17698	0.00024619450040200947
17699	2.7155817039632345e-06
17700	0.00020873929133726691
